iter	Passed	Remaining
4814	9787	10539
4815	9788	10536
4816	9789	10533
4817	9790	10530
4818	9791	10527
4819	9793	10524
4820	9793	10521
4821	9795	10518
4822	9796	10515
4823	9797	10512
4824	9798	10509
4825	9799	10506
4826	9800	10502
4827	9801	10499
4828	9802	10496
4829	9803	10493
4830	9804	10490
4831	9805	10487
4832	9806	10484
4833	9808	10481
4834	9809	10478
4835	9810	10475
4836	9811	10472
4837	9812	10469
4838	9813	10466
4839	9814	10463
4840	9815	10460
4841	9816	10457
4842	9817	10454
4843	9819	10451
4844	9820	10448
4845	9821	10445
4846	9822	10442
4847	9823	10439
4848	9824	10436
4849	9825	10433
4850	9826	10430
4851	9828	10427
4852	9829	10424
4853	9830	10421
4854	9832	10419
4855	9834	10418
4856	9836	10416
4857	9838	10413
4858	9840	10411
4859	9842	10409
4860	9844	10407
4861	9846	10405
4862	9848	10403
4863	9850	10400
4864	9851	10398
4865	9853	10396
4866	9855	10394
4867	9857	10392
4868	9859	10390
4869	9861	10388
4870	9863	10386
4871	9865	10383
4872	9867	10381
4873	9869	10379
4874	9870	10376
4875	9871	10373
4876	9873	10371
4877	9874	10368
4878	9875	10365
4879	9876	10362
4880	9877	10359
4881	9878	10356
4882	9880	10354
4883	9881	10351
4884	9883	10348
4885	9884	10345
4886	9885	10343
4887	9887	10340
4888	9888	10337
4889	9889	10334
4890	9890	10331
4891	9891	10328
4892	9892	10325
4893	9894	10322
4894	9895	10320
4895	9896	10317
4896	9897	10314
4897	9898	10311
4898	9899	10308
4899	9901	10305
4900	9902	10302
4901	9903	10299
4902	9904	10296
4903	9905	10293
4904	9906	10290
4905	9907	10287
4906	9908	10284
4907	9909	10281
4908	9910	10278
4909	9912	10275
4910	9913	10272
4911	9914	10269
4912	9915	10266
4913	9916	10263
4914	9917	10260
4915	9919	10258
4916	9920	10255
4917	9922	10253
4918	9924	10251
4919	9926	10249
4920	9929	10248
4921	9931	10246
4922	9933	10244
4923	9936	10243
4924	9938	10241
4925	9940	10239
4926	9943	10237
4927	9945	10236
4928	9960	10247
4929	9962	10245
4930	9965	10244
4931	9967	10242
4932	9969	10240
4933	9972	10239
4934	9974	10237
4935	9976	10235
4936	9979	10233
4937	9981	10231
4938	9982	10229
4939	9985	10227
4940	9986	10225
4941	9988	10223
4942	9990	10221
4943	9992	10219
4944	9994	10217
4945	9996	10215
4946	9998	10212
4947	10004	10214
4948	10008	10214
4949	10010	10213
4950	10013	10211
4951	10015	10209
4952	10017	10207
4953	10025	10211
4954	10029	10211
4955	10031	10209
4956	10036	10211
4957	10039	10209
4958	10041	10207
4959	10045	10207
4960	10047	10205
4961	10051	10205
4962	10053	10203
4963	10057	10203
4964	10061	10203
4965	10064	10201
4966	10065	10199
4967	10066	10196
4968	10067	10193
4969	10068	10190
4970	10070	10188
4971	10071	10185
4972	10072	10182
4973	10074	10180
4974	10077	10178
4975	10078	10175
4976	10079	10172
4977	10080	10170
4978	10082	10167
4979	10083	10164
4980	10084	10161
4981	10086	10159
4982	10087	10156
4983	10088	10153
4984	10090	10151
4985	10092	10148
4986	10093	10145
4987	10094	10142
4988	10095	10139
4989	10096	10136
4990	10098	10134
4991	10099	10131
4992	10100	10128
4993	10101	10125
4994	10103	10123
4995	10105	10121
4996	10107	10119
4997	10108	10116
4998	10109	10113
4999	10110	10110
5000	10111	10107
5001	10113	10104
5002	10114	10102
5003	10115	10099
5004	10116	10096
5005	10119	10094
5006	10120	10092
5007	10121	10089
5008	10122	10086
5009	10123	10083
5010	10124	10080
5011	10126	10077
5012	10127	10074
5013	10128	10072
5014	10129	10069
5015	10130	10066
5016	10133	10065
5017	10135	10062
5018	10136	10059
5019	10137	10056
5020	10138	10053
5021	10140	10051
5022	10141	10048
5023	10142	10045
5024	10143	10042
5025	10144	10039
5026	10147	10038
5027	10148	10035
5028	10149	10032
5029	10150	10029
5030	10152	10026
5031	10153	10024
5032	10154	10021
5033	10156	10018
5034	10157	10015
5035	10158	10013
5036	10159	10010
5037	10162	10009
5038	10163	10006
5039	10164	10003
5040	10165	10000
5041	10167	9998
5042	10168	9995
5043	10170	9992
5044	10171	9989
5045	10172	9986
5046	10173	9983
5047	10175	9981
5048	10176	9979
5049	10178	9976
5050	10179	9973
5051	10180	9970
5052	10182	9968
5053	10183	9965
5054	10185	9964
5055	10186	9961
5056	10188	9959
5057	10190	9956
5058	10192	9954
5059	10195	9954
5060	10197	9951
5061	10199	9949
5062	10203	9949
5063	10205	9947
5064	10207	9945
5065	10210	9944
5066	10212	9942
5067	10214	9940
5068	10217	9938
5069	10221	9939
5070	10224	9938
5071	10225	9935
5072	10227	9932
5073	10228	9930
5074	10229	9927
5075	10231	9924
5076	10232	9921
5077	10233	9918
5078	10234	9916
5079	10236	9914
5080	10237	9911
5081	10238	9908
5082	10239	9905
5083	10240	9902
5084	10242	9899
5085	10243	9896
5086	10244	9894
5087	10245	9891
5088	10246	9888
5089	10247	9885
5090	10249	9883
5091	10250	9880
5092	10251	9877
5093	10252	9874
5094	10253	9871
5095	10255	9868
5096	10256	9865
5097	10257	9862
5098	10258	9860
5099	10259	9857
5100	10260	9854
5101	10261	9851
5102	10262	9848
5103	10264	9846
5104	10266	9844
5105	10267	9841
5106	10268	9838
5107	10270	9836
5108	10271	9833
5109	10272	9830
5110	10273	9827
5111	10275	9825
5112	10277	9823
5113	10279	9820
5114	10280	9817
5115	10281	9814
5116	10282	9812
5117	10283	9809
5118	10285	9806
5119	10286	9804
5120	10287	9801
5121	10288	9798
5122	10290	9796
5123	10291	9793
5124	10293	9791
5125	10294	9788
5126	10295	9785
5127	10296	9782
5128	10298	9780
5129	10299	9777
5130	10300	9774
5131	10301	9771
5132	10302	9768
5133	10306	9768
5134	10307	9765
5135	10308	9762
5136	10309	9759
5137	10310	9756
5138	10312	9754
5139	10313	9751
5140	10314	9748
5141	10315	9746
5142	10317	9743
5143	10319	9741
5144	10320	9739
5145	10321	9736
5146	10323	9733
5147	10324	9730
5148	10325	9728
5149	10326	9725
5150	10328	9722
5151	10329	9719
5152	10330	9716
5153	10331	9714
5154	10332	9711
5155	10334	9708
5156	10335	9705
5157	10336	9702
5158	10337	9700
5159	10338	9697
5160	10340	9695
5161	10342	9693
5162	10343	9690
5163	10344	9687
5164	10345	9684
5165	10347	9682
5166	10349	9680
5167	10350	9677
5168	10351	9674
5169	10353	9672
5170	10354	9669
5171	10355	9667
5172	10357	9664
5173	10358	9661
5174	10361	9660
5175	10363	9658
5176	10365	9656
5177	10368	9656
5178	10370	9653
5179	10372	9651
5180	10376	9651
5181	10378	9649
5182	10391	9657
5183	10550	9801
5184	10557	9804
5185	10559	9802
5186	10561	9800
5187	10563	9797
5188	10565	9795
5189	10567	9793
5190	10569	9791
5191	10573	9791
5192	10575	9789
5193	10577	9787
5194	10578	9784
5195	10580	9782
5196	10582	9780
5197	10584	9778
5198	10588	9777
5199	10592	9777
5200	10598	9779
5201	10611	9787
5202	10613	9785
5203	10615	9782
5204	10616	9780
5205	10622	9781
5206	10623	9779
5207	10625	9776
5208	10628	9775
5209	10630	9773
5210	10632	9771
5211	10635	9770
5212	10636	9767
5213	10637	9764
5214	10638	9761
5215	10639	9758
5216	10641	9755
5217	10642	9753
5218	10643	9750
5219	10644	9747
5220	10645	9744
5221	10646	9741
5222	10650	9740
5223	10662	9748
5224	10681	9761
5225	10682	9758
5226	10688	9760
5227	10690	9758
5228	10692	9755
5229	10693	9753
5230	10696	9751
5231	10698	9750
5232	10700	9747
5233	10701	9744
5234	10703	9742
5235	10704	9739
5236	10705	9736
5237	10706	9733
5238	10707	9730
5239	10708	9727
5240	10710	9725
5241	10712	9723
5242	10713	9720
5243	10714	9717
5244	10716	9715
5245	10717	9712
5246	10718	9709
5247	10719	9706
5248	10720	9703
5249	10721	9700
5250	10723	9698
5251	10724	9695
5252	10726	9693
5253	10727	9690
5254	10728	9687
5255	10730	9685
5256	10731	9682
5257	10732	9679
5258	10733	9676
5259	10734	9673
5260	10735	9670
5261	10739	9669
5262	10741	9667
5263	10743	9665
5264	10746	9664
5265	10748	9662
5266	10750	9660
5267	10754	9660
5268	10756	9658
5269	10758	9656
5270	10761	9655
5271	10763	9653
5272	10765	9651
5273	10769	9650
5274	10772	9648
5275	10777	9649
5276	10778	9647
5277	10780	9645
5278	10782	9642
5279	10783	9639
5280	10784	9636
5281	10785	9633
5282	10786	9631
5283	10788	9628
5284	10789	9626
5285	10790	9623
5286	10791	9620
5287	10792	9617
5288	10794	9614
5289	10795	9612
5290	10796	9609
5291	10797	9606
5292	10798	9603
5293	10799	9600
5294	10800	9597
5295	10802	9594
5296	10803	9592
5297	10804	9589
5298	10805	9586
5299	10806	9583
5300	10807	9580
5301	10809	9577
5302	10810	9575
5303	10811	9572
5304	10812	9569
5305	10813	9566
5306	10814	9563
5307	10816	9560
5308	10817	9558
5309	10818	9555
5310	10819	9552
5311	10820	9549
5312	10821	9546
5313	10822	9543
5314	10823	9540
5315	10824	9537
5316	10825	9534
5317	10826	9531
5318	10827	9529
5319	10829	9526
5320	10830	9523
5321	10831	9520
5322	10832	9517
5323	10833	9514
5324	10834	9511
5325	10835	9509
5326	10837	9506
5327	10838	9503
5328	10839	9501
5329	10840	9498
5330	10841	9495
5331	10842	9492
5332	10843	9489
5333	10844	9486
5334	10845	9483
5335	10846	9480
5336	10847	9478
5337	10849	9475
5338	10850	9472
5339	10851	9469
5340	10852	9466
5341	10853	9463
5342	10854	9460
5343	10855	9458
5344	10857	9455
5345	10858	9452
5346	10859	9449
5347	10860	9446
5348	10861	9444
5349	10862	9441
5350	10863	9438
5351	10864	9435
5352	10865	9432
5353	10867	9430
5354	10868	9427
5355	10869	9424
5356	10870	9421
5357	10872	9419
5358	10873	9416
5359	10874	9413
5360	10875	9410
5361	10876	9407
5362	10878	9405
5363	10880	9403
5364	10883	9402
5365	10885	9400
5366	10886	9397
5367	10888	9395
5368	10890	9393
5369	10892	9391
5370	10894	9389
5371	10896	9387
5372	10898	9385
5373	10900	9383
5374	10902	9381
5375	10904	9379
5376	10906	9377
5377	10908	9375
5378	10910	9372
5379	10912	9370
5380	10914	9368
5381	10917	9368
5382	10920	9366
5383	10922	9364
5384	10924	9362
5385	10926	9359
5386	10927	9357
5387	10929	9355
5388	10932	9353
5389	10933	9351
5390	10936	9349
5391	10938	9347
5392	10944	9349
5393	10948	9348
5394	10952	9348
5395	10954	9346
5396	10956	9344
5397	10958	9342
5398	10960	9340
5399	10962	9338
5400	10964	9336
5401	10966	9334
5402	10968	9332
5403	10970	9330
5404	10984	9338
5405	10987	9336
5406	10988	9334
5407	10990	9332
5408	10992	9330
5409	10997	9330
5410	10999	9328
5411	11002	9326
5412	11003	9324
5413	11005	9322
5414	11008	9320
5415	11010	9318
5416	11012	9316
5417	11014	9314
5418	11016	9312
5419	11018	9310
5420	11020	9308
5421	11022	9306
5422	11024	9304
5423	11026	9302
5424	11028	9300
5425	11030	9298
5426	11032	9296
5427	11034	9294
5428	11036	9292
5429	11038	9289
5430	11040	9287
5431	11042	9285
5432	11045	9285
5433	11047	9282
5434	11049	9280
5435	11050	9277
5436	11051	9274
5437	11052	9272
5438	11053	9269
5439	11054	9266
5440	11055	9263
5441	11056	9260
5442	11057	9257
5443	11058	9254
5444	11059	9252
5445	11060	9249
5446	11061	9246
5447	11063	9243
5448	11064	9240
5449	11065	9237
5450	11066	9235
5451	11067	9232
5452	11068	9229
5453	11069	9226
5454	11071	9224
5455	11075	9223
5456	11077	9221
5457	11078	9219
5458	11085	9221
5459	11096	9226
5460	11105	9230
5461	11107	9228
5462	11110	9227
5463	11119	9230
5464	11121	9228
5465	11125	9228
5466	11130	9228
5467	11133	9227
5468	11135	9225
5469	11137	9223
5470	11139	9221
5471	11142	9220
5472	11143	9217
5473	11146	9215
5474	11147	9213
5475	11149	9211
5476	11151	9208
5477	11152	9205
5478	11153	9203
5479	11155	9200
5480	11156	9198
5481	11157	9195
5482	11159	9193
5483	11160	9190
5484	11161	9187
5485	11162	9184
5486	11163	9181
5487	11164	9179
5488	11165	9176
5489	11166	9173
5490	11167	9170
5491	11169	9168
5492	11170	9165
5493	11171	9162
5494	11172	9159
5495	11173	9157
5496	11174	9154
5497	11175	9151
5498	11177	9148
5499	11178	9145
5500	11179	9142
5501	11180	9140
5502	11181	9137
5503	11182	9134
5504	11183	9131
5505	11184	9128
5506	11186	9126
5507	11187	9123
5508	11188	9120
5509	11189	9118
5510	11190	9115
5511	11191	9112
5512	11192	9109
5513	11193	9106
5514	11194	9104
5515	11195	9101
5516	11197	9098
5517	11198	9095
5518	11199	9092
5519	11200	9089
5520	11201	9087
5521	11202	9084
5522	11203	9081
5523	11205	9079
5524	11206	9077
5525	11208	9074
5526	11209	9071
5527	11210	9068
5528	11211	9066
5529	11212	9063
5530	11213	9060
5531	11214	9057
5532	11215	9055
5533	11217	9052
5534	11218	9049
5535	11219	9046
5536	11220	9044
5537	11221	9041
5538	11222	9038
5539	11223	9035
5540	11225	9033
5541	11226	9030
5542	11227	9027
5543	11228	9024
5544	11229	9022
5545	11230	9019
5546	11231	9016
5547	11232	9013
5548	11234	9011
5549	11235	9008
5550	11236	9005
5551	11237	9002
5552	11238	8999
5553	11239	8997
5554	11240	8994
5555	11241	8991
5556	11242	8988
5557	11243	8986
5558	11244	8983
5559	11245	8980
5560	11246	8977
5561	11247	8974
5562	11248	8972
5563	11250	8969
5564	11251	8966
5565	11252	8963
5566	11253	8960
5567	11254	8958
5568	11255	8955
5569	11256	8952
5570	11257	8950
5571	11258	8947
5572	11259	8944
5573	11260	8941
5574	11262	8938
5575	11263	8936
5576	11264	8933
5577	11265	8930
5578	11266	8927
5579	11267	8925
5580	11268	8922
5581	11269	8919
5582	11270	8916
5583	11271	8913
5584	11272	8911
5585	11273	8908
5586	11274	8905
5587	11275	8902
5588	11276	8899
5589	11277	8897
5590	11278	8894
5591	11280	8892
5592	11283	8890
5593	11285	8888
5594	11287	8886
5595	11288	8884
5596	11290	8882
5597	11292	8880
5598	11294	8877
5599	11296	8875
5600	11298	8873
5601	11300	8871
5602	11302	8869
5603	11304	8867
5604	11306	8865
5605	11308	8863
5606	11309	8861
5607	11312	8859
5608	11315	8858
5609	11317	8856
5610	11320	8854
5611	11322	8852
5612	11324	8850
5613	11326	8848
5614	11328	8846
5615	11330	8844
5616	11332	8842
5617	11336	8842
5618	11338	8839
5619	11340	8838
5620	11342	8836
5621	11344	8834
5622	11346	8832
5623	11348	8829
5624	11349	8827
5625	11351	8825
5626	11352	8822
5627	11354	8820
5628	11355	8818
5629	11356	8815
5630	11358	8812
5631	11359	8809
5632	11360	8807
5633	11361	8804
5634	11363	8802
5635	11364	8799
5636	11365	8796
5637	11366	8793
5638	11367	8791
5639	11368	8788
5640	11369	8785
5641	11370	8782
5642	11371	8780
5643	11372	8777
5644	11374	8774
5645	11374	8771
5646	11376	8769
5647	11377	8766
5648	11378	8763
5649	11379	8761
5650	11380	8758
5651	11381	8755
5652	11382	8752
5653	11383	8750
5654	11384	8747
5655	11385	8744
5656	11386	8741
5657	11387	8739
5658	11388	8736
5659	11390	8733
5660	11391	8730
5661	11392	8728
5662	11393	8725
5663	11394	8722
5664	11395	8720
5665	11396	8717
5666	11397	8714
5667	11398	8711
5668	11399	8709
5669	11400	8706
5670	11401	8703
5671	11402	8700
5672	11404	8698
5673	11405	8695
5674	11406	8692
5675	11407	8690
5676	11408	8687
5677	11409	8684
5678	11410	8681
5679	11411	8679
5680	11412	8676
5681	11413	8673
5682	11414	8670
5683	11415	8668
5684	11416	8665
5685	11417	8662
5686	11418	8660
5687	11419	8657
5688	11421	8654
5689	11421	8651
5690	11423	8649
5691	11424	8646
5692	11425	8643
5693	11426	8641
5694	11427	8638
5695	11428	8635
5696	11430	8633
5697	11431	8630
5698	11432	8627
5699	11433	8625
5700	11434	8622
5701	11436	8620
5702	11437	8617
5703	11438	8615
5704	11439	8612
5705	11440	8609
5706	11441	8607
5707	11442	8604
5708	11444	8601
5709	11445	8598
5710	11551	8675
5711	11553	8673
5712	11557	8672
5713	11559	8670
5714	11561	8668
5715	11562	8665
5716	11563	8663
5717	11565	8660
5718	11567	8658
5719	11568	8656
5720	11570	8654
5721	11572	8651
5722	11573	8649
5723	11575	8646
5724	11576	8644
5725	11577	8641
5726	11579	8639
5727	11580	8637
5728	11582	8634
5729	11583	8632
5730	11585	8629
5731	11587	8628
5732	11589	8626
5733	11591	8623
5734	11594	8622
5735	11609	8630
5736	11610	8627
5737	11611	8624
5738	11612	8622
5739	11613	8619
5740	11614	8616
5741	11615	8613
5742	11616	8610
5743	11617	8608
5744	11619	8605
5745	11620	8602
5746	11621	8600
5747	11622	8597
5748	11623	8594
5749	11624	8591
5750	11625	8589
5751	11626	8586
5752	11627	8583
5753	11628	8581
5754	11629	8578
5755	11630	8575
5756	11631	8572
5757	11632	8570
5758	11633	8567
5759	11635	8564
5760	11636	8561
5761	11637	8559
5762	11638	8556
5763	11639	8553
5764	11640	8550
5765	11641	8548
5766	11642	8545
5767	11643	8542
5768	11644	8539
5769	11645	8537
5770	11646	8534
5771	11647	8531
5772	11648	8528
5773	11649	8526
5774	11650	8523
5775	11651	8520
5776	11652	8518
5777	11653	8515
5778	11654	8512
5779	11655	8509
5780	11656	8507
5781	11657	8504
5782	11658	8501
5783	11659	8498
5784	11660	8496
5785	11661	8493
5786	11662	8490
5787	11663	8488
5788	11665	8485
5789	11666	8482
5790	11667	8479
5791	11668	8477
5792	11669	8474
5793	11670	8471
5794	11671	8468
5795	11672	8466
5796	11673	8463
5797	11674	8460
5798	11675	8458
5799	11676	8455
5800	11677	8452
5801	11678	8449
5802	11679	8447
5803	11680	8444
5804	11681	8441
5805	11682	8439
5806	11683	8436
5807	11684	8433
5808	11685	8430
5809	11686	8428
5810	11687	8425
5811	11688	8422
5812	11690	8420
5813	11691	8417
5814	11692	8414
5815	11693	8411
5816	11694	8409
5817	11695	8406
5818	11696	8403
5819	11697	8401
5820	11698	8398
5821	11699	8395
5822	11700	8392
5823	11701	8390
5824	11702	8387
5825	11703	8384
5826	11704	8382
5827	11705	8379
5828	11706	8376
5829	11707	8373
5830	11708	8371
5831	11709	8368
5832	11710	8365
5833	11711	8363
5834	11712	8360
5835	11713	8357
5836	11714	8355
5837	11715	8352
5838	11716	8349
5839	11717	8346
5840	11718	8344
5841	11719	8341
5842	11720	8338
5843	11721	8336
5844	11722	8333
5845	11723	8330
5846	11724	8327
5847	11725	8325
5848	11727	8323
5849	11729	8321
5850	11731	8318
5851	11733	8316
5852	11735	8314
5853	11736	8312
5854	11738	8310
5855	11740	8308
5856	11742	8306
5857	11744	8303
5858	11746	8301
5859	11749	8301
5860	11751	8299
5861	11753	8296
5862	11755	8294
5863	11758	8293
5864	11759	8291
5865	11761	8288
5866	11763	8286
5867	11764	8284
5868	11766	8282
5869	11769	8280
5870	11770	8278
5871	11772	8276
5872	11774	8274
5873	11776	8272
5874	11778	8270
5875	11780	8268
5876	11783	8266
5877	11785	8264
5878	11787	8262
5879	11789	8260
5880	11791	8258
5881	11792	8255
5882	11793	8253
5883	11795	8251
5884	11796	8248
5885	11797	8245
5886	11798	8243
5887	11799	8240
5888	11800	8237
5889	11801	8235
5890	11803	8232
5891	11804	8230
5892	11805	8227
5893	11806	8225
5894	11807	8222
5895	11808	8219
5896	11809	8217
5897	11811	8214
5898	11811	8211
5899	11812	8209
5900	11814	8206
5901	11815	8203
5902	11816	8201
5903	11817	8198
5904	11818	8195
5905	11819	8193
5906	11820	8190
5907	11821	8187
5908	11822	8185
5909	11823	8182
5910	11824	8179
5911	11825	8177
5912	11826	8174
5913	11827	8171
5914	11828	8169
5915	11830	8166
5916	11831	8164
5917	11832	8161
5918	11833	8158
5919	11834	8156
5920	11835	8153
5921	11836	8150
5922	11837	8148
5923	11838	8145
5924	11839	8142
5925	11841	8140
5926	11842	8137
5927	11843	8135
5928	11844	8132
5929	11845	8130
5930	11846	8127
5931	11848	8125
5932	11849	8122
5933	11850	8119
5934	11851	8117
5935	11852	8114
5936	11853	8111
5937	11854	8109
5938	11855	8106
5939	11856	8103
5940	11857	8101
5941	11858	8098
5942	11859	8096
5943	11860	8093
5944	11861	8090
5945	11862	8088
5946	11863	8085
5947	11864	8082
5948	11866	8080
5949	11867	8077
5950	11868	8074
5951	11869	8072
5952	11870	8069
5953	11871	8066
5954	11872	8064
5955	11873	8061
5956	11874	8059
5957	11875	8056
5958	11876	8053
5959	11877	8051
5960	11878	8048
5961	11879	8045
5962	11880	8043
5963	11881	8040
5964	11882	8037
5965	11883	8035
5966	11884	8032
5967	11885	8029
5968	11886	8027
5969	11887	8024
5970	11888	8021
5971	11889	8019
5972	11890	8016
5973	11891	8014
5974	11892	8011
5975	11893	8008
5976	11894	8006
5977	11895	8003
5978	11896	8000
5979	11898	7998
5980	11898	7995
5981	11900	7993
5982	11903	7991
5983	11905	7989
5984	11906	7987
5985	11911	7987
5986	11913	7985
5987	11915	7983
5988	11917	7981
5989	11919	7979
5990	11921	7977
5991	11923	7975
5992	11925	7973
5993	11926	7971
5994	11928	7969
5995	11930	7967
5996	11932	7965
5997	11934	7962
5998	11936	7960
5999	11938	7958
6000	11940	7956
6001	11942	7954
6002	11944	7952
6003	11955	7957
6004	11957	7955
6005	11960	7953
6006	11962	7951
6007	11965	7950
6008	11971	7951
6009	11973	7949
6010	11976	7947
6011	11978	7945
6012	11980	7943
6013	11982	7942
6014	11988	7942
6015	11990	7940
6016	11992	7938
6017	11994	7936
6018	12002	7938
6019	12004	7936
6020	12006	7934
6021	12008	7932
6022	12010	7930
6023	12012	7928
6024	12014	7926
6025	12016	7924
6026	12018	7922
6027	12020	7920
6028	12022	7918
6029	12024	7916
6030	12026	7914
6031	12028	7912
6032	12029	7909
6033	12030	7907
6034	12032	7905
6035	12033	7902
6036	12034	7899
6037	12035	7897
6038	12036	7894
6039	12037	7892
6040	12038	7889
6041	12039	7887
6042	12041	7884
6043	12042	7882
6044	12044	7880
6045	12045	7877
6046	12046	7874
6047	12047	7872
6048	12048	7869
6049	12049	7866
6050	12050	7864
6051	12051	7861
6052	12052	7859
6053	12053	7856
6054	12054	7853
6055	12055	7851
6056	12056	7848
6057	12057	7846
6058	12058	7843
6059	12059	7840
6060	12061	7838
6061	12062	7835
6062	12063	7833
6063	12064	7830
6064	12065	7827
6065	12066	7825
6066	12067	7822
6067	12068	7820
6068	12069	7817
6069	12070	7814
6070	12071	7812
6071	12072	7809
6072	12073	7807
6073	12074	7804
6074	12075	7801
6075	12076	7799
6076	12078	7797
6077	12080	7795
6078	12082	7793
6079	12084	7791
6080	12086	7789
6081	12088	7787
6082	12090	7785
6083	12092	7783
6084	12094	7781
6085	12096	7779
6086	12098	7777
6087	12099	7775
6088	12101	7773
6089	12103	7771
6090	12105	7769
6091	12107	7766
6092	12108	7764
6093	12110	7762
6094	12112	7760
6095	12113	7757
6096	12114	7755
6097	12115	7752
6098	12116	7749
6099	12117	7747
6100	12118	7744
6101	12120	7742
6102	12121	7739
6103	12122	7737
6104	12123	7734
6105	12124	7731
6106	12125	7729
6107	12126	7726
6108	12128	7724
6109	12129	7722
6110	12130	7719
6111	12131	7717
6112	12132	7714
6113	12133	7711
6114	12134	7709
6115	12135	7706
6116	12136	7704
6117	12137	7701
6118	12138	7699
6119	12139	7696
6120	12140	7693
6121	12141	7691
6122	12143	7688
6123	12144	7686
6124	12145	7683
6125	12146	7681
6126	12147	7678
6127	12148	7676
6128	12149	7673
6129	12150	7670
6130	12151	7668
6131	12152	7665
6132	12153	7663
6133	12154	7660
6134	12155	7657
6135	12156	7655
6136	12157	7652
6137	12158	7650
6138	12159	7647
6139	12160	7644
6140	12161	7642
6141	12162	7639
6142	12163	7637
6143	12164	7634
6144	12165	7632
6145	12166	7629
6146	12167	7626
6147	12168	7624
6148	12170	7621
6149	12171	7619
6150	12172	7616
6151	12173	7614
6152	12174	7611
6153	12175	7609
6154	12176	7606
6155	12177	7604
6156	12178	7601
6157	12179	7599
6158	12180	7596
6159	12181	7593
6160	12182	7591
6161	12183	7588
6162	12184	7586
6163	12185	7583
6164	12186	7580
6165	12187	7578
6166	12188	7575
6167	12189	7573
6168	12190	7570
6169	12192	7568
6170	12193	7565
6171	12194	7562
6172	12195	7560
6173	12196	7558
6174	12197	7555
6175	12198	7552
6176	12199	7550
6177	12200	7547
6178	12201	7545
6179	12202	7542
6180	12204	7540
6181	12205	7537
6182	12206	7535
6183	12207	7532
6184	12208	7530
6185	12209	7527
6186	12210	7525
6187	12211	7522
6188	12212	7520
6189	12213	7517
6190	12214	7515
6191	12215	7512
6192	12216	7509
6193	12217	7507
6194	12218	7504
6195	12219	7502
6196	12221	7499
6197	12222	7497
6198	12222	7494
6199	12224	7492
6200	12225	7489
6201	12226	7487
6202	12227	7484
6203	12228	7481
6204	12229	7479
6205	12230	7476
6206	12231	7474
6207	12232	7471
6208	12233	7469
6209	12234	7466
6210	12235	7464
6211	12236	7461
6212	12237	7459
6213	12238	7456
6214	12239	7454
6215	12240	7451
6216	12241	7449
6217	12242	7446
6218	12243	7443
6219	12244	7441
6220	12245	7438
6221	12246	7436
6222	12247	7433
6223	12249	7431
6224	12250	7428
6225	12251	7426
6226	12253	7424
6227	12255	7422
6228	12256	7420
6229	12258	7418
6230	12260	7416
6231	12262	7414
6232	12264	7412
6233	12266	7410
6234	12268	7408
6235	12270	7406
6236	12272	7404
6237	12274	7402
6238	12275	7400
6239	12277	7398
6240	12279	7396
6241	12281	7394
6242	12282	7391
6243	12284	7389
6244	12286	7387
6245	12288	7385
6246	12289	7383
6247	12290	7380
6248	12291	7378
6249	12292	7375
6250	12293	7373
6251	12294	7370
6252	12295	7368
6253	12296	7365
6254	12297	7363
6255	12299	7360
6256	12301	7358
6257	12302	7356
6258	12303	7353
6259	12304	7351
6260	12305	7348
6261	12306	7346
6262	12307	7343
6263	12308	7341
6264	12309	7338
6265	12310	7335
6266	12311	7333
6267	12312	7330
6268	12313	7328
6269	12314	7325
6270	12315	7323
6271	12316	7320
6272	12317	7318
6273	12318	7315
6274	12319	7313
6275	12320	7310
6276	12321	7308
6277	12322	7305
6278	12323	7303
6279	12324	7300
6280	12325	7298
6281	12327	7295
6282	12328	7293
6283	12328	7290
6284	12330	7288
6285	12331	7285
6286	12332	7283
6287	12333	7280
6288	12334	7278
6289	12335	7275
6290	12336	7273
6291	12337	7270
6292	12338	7268
6293	12339	7265
6294	12340	7263
6295	12341	7260
6296	12342	7258
6297	12343	7255
6298	12344	7253
6299	12346	7250
6300	12347	7248
6301	12348	7246
6302	12349	7243
6303	12350	7241
6304	12351	7238
6305	12352	7236
6306	12353	7233
6307	12354	7231
6308	12355	7228
6309	12356	7226
6310	12357	7223
6311	12358	7221
6312	12359	7218
6313	12360	7216
6314	12361	7213
6315	12363	7211
6316	12364	7208
6317	12365	7206
6318	12366	7203
6319	12367	7201
6320	12368	7198
6321	12370	7196
6322	12372	7194
6323	12373	7192
6324	12375	7190
6325	12376	7188
6326	12378	7186
6327	12379	7183
6328	12380	7181
6329	12382	7179
6330	12384	7177
6331	12386	7175
6332	12388	7173
6333	12390	7171
6334	12392	7169
6335	12394	7167
6336	12396	7165
6337	12398	7163
6338	12399	7161
6339	12402	7159
6340	12404	7157
6341	12405	7155
6342	12407	7153
6343	12408	7151
6344	12410	7148
6345	12411	7146
6346	12412	7144
6347	12413	7141
6348	12415	7139
6349	12416	7137
6350	12417	7134
6351	12418	7132
6352	12419	7129
6353	12420	7127
6354	12528	7186
6355	12566	7204
6356	12570	7203
6357	12572	7201
6358	12573	7199
6359	12574	7196
6360	12576	7194
6361	12577	7192
6362	12579	7190
6363	12580	7187
6364	12582	7185
6365	12583	7183
6366	12584	7180
6367	12586	7178
